customer_id,first_name,last_name,username,email,gender,birthdate,first_join_date
55493,Nabila,Safitri,17ad22ba-5742-4fdb-a8d8-3738d99488f1,17ad22ba_5742_4fdb_a8d8_3738d99488f1@startupcampus.id,F,1999-06-30,2020-12-13
26074,Putri,Hariyah,b17007d0-6b12-4517-9ce1-51e07cce0380,b17007d0_6b12_4517_9ce1_51e07cce0380@startupcampus.id,F,2000-11-26,2022-07-03
72516,Vanesa,Mayasari,c8e5007f-106c-48ac-9c5f-546687634474,c8e5007f_106c_48ac_9c5f_546687634474@startupcampus.id,F,1990-01-23,2021-07-13
78015,Widya,Permata,8df629f5-f679-4e12-ac0b-0e95b82d4276,8df629f5_f679_4e12_ac0b_0e95b82d4276@zakyfoundation.org,F,1995-12-20,2021-08-14
91620,Ina,Nuraini,c509af8a-2fc2-48be-aff1-f4c4df8445c9,c509af8a_2fc2_48be_aff1_f4c4df8445c9@zakyfoundation.org,F,1992-07-16,2019-05-19
34874,Vanesa,Riyanti,bfc59cb3-fadd-4497-b640-d3eb75d09802,bfc59cb3_fadd_4497_b640_d3eb75d09802@zakyfoundation.org,F,1998-07-15,2020-02-23
17874,Tina,Susanti,73a88778-a942-4eee-a527-d680a193c6c7,73a88778_a942_4eee_a527_d680a193c6c7@startupcampus.id,F,1994-07-09,2018-10-28
86569,Nasim,Putra,6c11c83a-df1e-4b8f-804d-6093517c67af,6c11c83a_df1e_4b8f_804d_6093517c67af@startupcampus.id,M,1994-04-25,2019-09-30
78989,Anastasia,Fujiati,554e6b9e-827a-4e3c-8612-f4bc7b22ca04,554e6b9e_827a_4e3c_8612_f4bc7b22ca04@zakyfoundation.org,F,1994-01-31,2019-08-25
33901,Nabila,Melani,8b06daf1-a618-481f-a133-7b8f7bbe6860,8b06daf1_a618_481f_a133_7b8f7bbe6860@startupcampus.id,F,1997-12-14,2021-10-08
99589,Daru,Ardianto,7686386e-3c86-40b0-82bf-69812cf7abae,7686386e_3c86_40b0_82bf_69812cf7abae@startupcampus.id,M,1991-10-08,2020-05-02
30633,Rizki,Damanik,9452c374-e5e3-48e9-919d-ebae79fe8ba5,9452c374_e5e3_48e9_919d_ebae79fe8ba5@startupcampus.id,M,2004-09-10,2020-10-24
44661,Tirtayasa,Mandala,0d1dccba-6946-42b3-8293-4f2316d481b8,0d1dccba_6946_42b3_8293_4f2316d481b8@zakyfoundation.org,M,1991-04-27,2021-10-30
28107,Laksana,Pratama,62148677-c44d-4c01-a4c4-926351732a4d,62148677_c44d_4c01_a4c4_926351732a4d@startupcampus.id,M,1992-02-11,2018-08-20
33738,Maria,Zulaika,4109ba86-176b-4b47-a1b4-9e7b89678493,4109ba86_176b_4b47_a1b4_9e7b89678493@zakyfoundation.org,F,1995-07-29,2018-05-20
65928,Gilda,Haryanti,def2726a-f83f-4cb8-9daf-e65983646f27,def2726a_f83f_4cb8_9daf_e65983646f27@startupcampus.id,F,2002-08-04,2018-04-01
89201,Jaiman,Sinaga,e3b67a0b-761f-48e9-abe4-4dbe5c7feb19,e3b67a0b_761f_48e9_abe4_4dbe5c7feb19@zakyfoundation.org,M,1996-03-11,2021-08-01
58947,Perkasa,Pradipta,fd6b3355-41cc-420b-8a3b-5018afcb4a75,fd6b3355_41cc_420b_8a3b_5018afcb4a75@startupcampus.id,M,1999-11-28,2018-12-16
30149,Dagel,Maryadi,cb2d74de-fa73-46a3-8b17-97e3668ed5de,cb2d74de_fa73_46a3_8b17_97e3668ed5de@startupcampus.id,M,1997-06-12,2019-09-29
63334,Asmadi,Gunawan,d089f460-8a4f-41f9-afa0-301b366d661e,d089f460_8a4f_41f9_afa0_301b366d661e@startupcampus.id,M,1998-02-26,2021-01-09
53938,Rachel,Lailasari,2fb6b130-23e2-420b-b26c-0caa304a4e8e,2fb6b130_23e2_420b_b26c_0caa304a4e8e@startupcampus.id,F,2013-06-18,2022-01-29
34427,Harjasa,Marbun,74fe40e5-73d9-4ac9-992f-0ef5266f14ab,74fe40e5_73d9_4ac9_992f_0ef5266f14ab@startupcampus.id,M,1998-03-07,2017-02-04
5430,Hasna,Utami,0f461ab8-a54d-4510-a195-7b301e2f2a4d,0f461ab8_a54d_4510_a195_7b301e2f2a4d@zakyfoundation.org,F,1993-12-20,2021-11-20
30497,Victoria,Riyanti,c688d6c4-1e01-4994-a6c1-48ed993e9c65,c688d6c4_1e01_4994_a6c1_48ed993e9c65@startupcampus.id,F,1995-02-22,2017-12-24
94036,Rudi,Prakasa,0e6cc6b0-5196-4ff6-8651-6134dd92994c,0e6cc6b0_5196_4ff6_8651_6134dd92994c@startupcampus.id,M,1981-10-25,2018-06-02
56555,Kania,Yolanda,eea67ff3-365c-47a2-82ac-2b85ce9affe5,eea67ff3_365c_47a2_82ac_2b85ce9affe5@zakyfoundation.org,F,1979-09-26,2018-01-13
4153,Ika,Kusmawati,f506adae-2929-4f16-b95b-85ae3b8827a4,f506adae_2929_4f16_b95b_85ae3b8827a4@startupcampus.id,F,1989-03-21,2019-09-07
86933,Kamidin,Thamrin,05f11595-aa29-4c7e-9437-782ca4ebf989,05f11595_aa29_4c7e_9437_782ca4ebf989@zakyfoundation.org,M,1996-01-24,2017-06-11
83950,Mutia,Farida,37ff000b-8d68-4ae3-bf63-d48e8d6dc9a2,37ff000b_8d68_4ae3_bf63_d48e8d6dc9a2@startupcampus.id,F,1992-05-27,2016-07-24
78465,Anita,Hasanah,5e85308a-a8a7-4fa9-8444-fd2ac6ac7760,5e85308a_a8a7_4fa9_8444_fd2ac6ac7760@startupcampus.id,F,1986-12-01,2021-12-04
1861,Kamaria,Pratiwi,73d95ae8-42ea-4470-b7d6-de2f0d1e6684,73d95ae8_42ea_4470_b7d6_de2f0d1e6684@zakyfoundation.org,F,2004-02-04,2019-12-15
81349,Padmi,Maryati,3b0085cd-3786-4276-b2db-5ace97c655ed,3b0085cd_3786_4276_b2db_5ace97c655ed@startupcampus.id,F,1991-05-30,2020-02-02
19301,Estiono,Kusumo,d3a0d006-45a0-455b-9b94-6f2cff9bd159,d3a0d006_45a0_455b_9b94_6f2cff9bd159@startupcampus.id,M,1990-01-31,2021-12-14
63074,Paramita,Nuraini,523b994b-81c7-40b1-9c48-2d8281d63c1d,523b994b_81c7_40b1_9c48_2d8281d63c1d@startupcampus.id,F,1986-12-21,2022-02-06
37510,Abyasa,Megantara,8ec56f75-20da-4eae-ad6d-7a3fd7071616,8ec56f75_20da_4eae_ad6d_7a3fd7071616@zakyfoundation.org,M,1999-05-18,2020-11-08
54577,Ana,Wastuti,a85d28ac-e719-4b80-862e-84eae55c03cb,a85d28ac_e719_4b80_862e_84eae55c03cb@startupcampus.id,F,2007-10-19,2018-02-10
40778,Ida,Suryatmi,7ba4db5c-85d6-4a8e-bd57-526d80fa052e,7ba4db5c_85d6_4a8e_bd57_526d80fa052e@startupcampus.id,F,1997-02-23,2017-04-22
14394,Azalea,Handayani,39535a1d-1e73-4aa1-b447-b5c26c641b1e,39535a1d_1e73_4aa1_b447_b5c26c641b1e@startupcampus.id,F,1995-02-19,2021-08-01
58312,Natalia,Yolanda,e2055b16-9e8a-4a80-87df-e8b656ebbbfa,e2055b16_9e8a_4a80_87df_e8b656ebbbfa@zakyfoundation.org,F,1989-07-07,2019-02-14
72305,Asirwanda,Firgantoro,a9395d0b-a7c4-4cd6-82aa-b236c2e4337a,a9395d0b_a7c4_4cd6_82aa_b236c2e4337a@startupcampus.id,M,1975-12-31,2017-02-11
31301,Lintang,Hastuti,1ca3ef34-a899-4d38-b73d-b5e732b62a81,1ca3ef34_a899_4d38_b73d_b5e732b62a81@startupcampus.id,F,1996-02-15,2018-07-29
91104,Latika,Wijayanti,51d410a6-41dd-4476-bd2a-09cad408b666,51d410a6_41dd_4476_bd2a_09cad408b666@startupcampus.id,F,1996-11-04,2017-02-12
33248,Tiara,Pudjiastuti,f7ad971e-02fd-430b-b7e0-dc728f99cc00,f7ad971e_02fd_430b_b7e0_dc728f99cc00@startupcampus.id,F,1998-04-15,2021-03-06
95317,Gina,Agustina,620fa666-ba30-483c-8da0-fb8acab693cb,620fa666_ba30_483c_8da0_fb8acab693cb@zakyfoundation.org,F,1986-10-25,2021-11-14
48364,Uli,Anggraini,1ccda250-2ef7-4240-8005-d01c283d6ac6,1ccda250_2ef7_4240_8005_d01c283d6ac6@startupcampus.id,F,1999-04-21,2020-01-05
16304,Syahrini,Mulyani,b1e27750-0396-4d3a-a184-fddefce30459,b1e27750_0396_4d3a_a184_fddefce30459@zakyfoundation.org,F,1994-12-12,2021-12-04
24657,Safina,Namaga,2d2bb655-18a2-4ad3-9fb0-88c571f2042b,2d2bb655_18a2_4ad3_9fb0_88c571f2042b@startupcampus.id,F,2000-09-08,2016-09-11
98151,Kasiyah,Fujiati,198b1ed0-3fc4-4aa2-b863-d3ec4554b076,198b1ed0_3fc4_4aa2_b863_d3ec4554b076@zakyfoundation.org,F,1994-06-09,2020-07-18
50248,Widya,Oktaviani,7604cd6a-973f-42e0-9734-750448c4adba,7604cd6a_973f_42e0_9734_750448c4adba@zakyfoundation.org,F,1992-05-27,2022-02-19
44959,Uli,Handayani,0ce8d15d-4704-48d1-a98e-3dd0d34b38cd,0ce8d15d_4704_48d1_a98e_3dd0d34b38cd@startupcampus.id,F,1988-09-03,2021-07-14
54795,Galur,Wibisono,1e87e326-6174-4c75-a822-4bc412c32a89,1e87e326_6174_4c75_a822_4bc412c32a89@startupcampus.id,M,1973-03-11,2021-03-27
52540,Garan,Rajata,a93a4ad2-5fa7-4ddd-a7df-54d4cf6dcd07,a93a4ad2_5fa7_4ddd_a7df_54d4cf6dcd07@startupcampus.id,M,2002-07-15,2019-06-26
22505,Galiono,Mangunsong,b57bbe41-225f-45c9-b619-d193cfe66ba3,b57bbe41_225f_45c9_b619_d193cfe66ba3@zakyfoundation.org,M,1999-03-11,2021-05-10
2301,Samiah,Sudiati,d878993d-1395-4510-a15c-0e1abc6d47fb,d878993d_1395_4510_a15c_0e1abc6d47fb@zakyfoundation.org,F,2001-04-25,2019-08-19
21276,Elvina,Pratiwi,9f8ca45f-13a6-49e9-9d04-be5e1c08df58,9f8ca45f_13a6_49e9_9d04_be5e1c08df58@startupcampus.id,F,2003-07-15,2017-12-23
64040,Okta,Wahyudin,fc099cd9-0e53-48b2-a9f2-96efd124c0ba,fc099cd9_0e53_48b2_a9f2_96efd124c0ba@startupcampus.id,M,1999-11-22,2017-12-24
38914,Cindy,Handayani,9401cc91-61db-43d1-b54d-f0f29909f909,9401cc91_61db_43d1_b54d_f0f29909f909@startupcampus.id,F,1981-11-13,2022-05-22
2762,Padmi,Susanti,7c7cae42-21b9-4b96-9988-fe39e504260d,7c7cae42_21b9_4b96_9988_fe39e504260d@zakyfoundation.org,F,1998-09-08,2017-04-17
54007,Janet,Purwanti,cd63a567-1e99-4316-b659-9ee6e28aa4e5,cd63a567_1e99_4316_b659_9ee6e28aa4e5@startupcampus.id,F,1990-10-04,2017-06-10
74383,Tami,Usamah,f4c317c7-5b1e-4639-8a38-85fc4d8b9933,f4c317c7_5b1e_4639_8a38_85fc4d8b9933@startupcampus.id,F,1994-12-24,2019-11-21
3546,Jarwadi,Pranowo,b64f9d24-7e88-4406-9b3b-171c86c0f575,b64f9d24_7e88_4406_9b3b_171c86c0f575@startupcampus.id,M,1991-04-11,2021-06-27
82319,Elvina,Lailasari,1a4ec5e4-940b-4963-aa74-1ad967af1559,1a4ec5e4_940b_4963_aa74_1ad967af1559@startupcampus.id,F,2013-04-23,2020-07-05
26411,Erik,Nababan,70644778-8393-482b-9c19-6a3d9bdd80cb,70644778_8393_482b_9c19_6a3d9bdd80cb@startupcampus.id,M,2011-06-26,2022-05-09
82857,Syahrini,Farida,1173b3e6-ebd4-4c08-bdc1-0a7a4852a4f2,1173b3e6_ebd4_4c08_bdc1_0a7a4852a4f2@zakyfoundation.org,F,1993-05-23,2018-07-22
31696,Nyana,Ramadan,3660dc78-bc1a-45b8-8bb3-dc3c8f9bf2d9,3660dc78_bc1a_45b8_8bb3_dc3c8f9bf2d9@startupcampus.id,M,1985-10-21,2019-08-10
66306,Ida,Rahayu,ab6478f3-d9e9-4492-9f73-9a74e3692410,ab6478f3_d9e9_4492_9f73_9a74e3692410@startupcampus.id,F,2001-04-03,2017-07-16
16680,Maida,Yuliarti,44cae7d7-b62b-4b78-8c5f-f5b548bfa2bc,44cae7d7_b62b_4b78_8c5f_f5b548bfa2bc@startupcampus.id,F,1999-03-09,2021-01-09
59830,Gandi,Gunarto,522fd654-eac7-4c5a-879a-9645dfc30d56,522fd654_eac7_4c5a_879a_9645dfc30d56@startupcampus.id,M,2011-01-14,2016-12-18
34978,Shania,Yuniar,c0e258bc-d791-414e-9392-3155f3809c55,c0e258bc_d791_414e_9392_3155f3809c55@startupcampus.id,F,2006-02-26,2021-09-05
82701,Fathonah,Susanti,5a8bbc1f-5762-430e-8622-bbd7351bfe9d,5a8bbc1f_5762_430e_8622_bbd7351bfe9d@startupcampus.id,F,2008-07-12,2020-08-28
745,Kani,Fujiati,63e2ad1a-6743-4cc5-8dd5-493f63d9a1ff,63e2ad1a_6743_4cc5_8dd5_493f63d9a1ff@startupcampus.id,F,1988-09-03,2019-07-28
82967,Shania,Wijayanti,2c75d9bb-526b-4b72-9100-0770322eb425,2c75d9bb_526b_4b72_9100_0770322eb425@startupcampus.id,F,1998-07-15,2022-03-12
14596,Nyoman,Sihombing,7354a784-676c-4448-b7ed-dfb7ee690375,7354a784_676c_4448_b7ed_dfb7ee690375@startupcampus.id,M,1990-10-10,2020-06-21
98227,Mutia,Rahimah,4c96f233-90a9-42c2-8450-6d486e5aa8d3,4c96f233_90a9_42c2_8450_6d486e5aa8d3@zakyfoundation.org,F,1995-01-25,2020-07-12
22965,Ayu,Wastuti,f4d216d5-2eb7-4e46-8edd-56753c78d270,f4d216d5_2eb7_4e46_8edd_56753c78d270@startupcampus.id,F,2002-01-20,2022-06-11
66939,Hardi,Putra,efc3f70d-7b7e-473e-9a46-d175a2f6020a,efc3f70d_7b7e_473e_9a46_d175a2f6020a@startupcampus.id,M,1988-11-18,2021-09-11
58817,Nugraha,Ardianto,05f60bb1-a6b8-498b-8e19-986fad83bd97,05f60bb1_a6b8_498b_8e19_986fad83bd97@startupcampus.id,M,1992-10-16,2021-01-31
10992,Prabowo,Megantara,2997a99c-d8d0-4e90-849e-45d226993a83,2997a99c_d8d0_4e90_849e_45d226993a83@startupcampus.id,M,2003-03-13,2019-10-06
1943,Siska,Utami,ef4c9b8f-f6e2-4850-b612-d52a942e77bc,ef4c9b8f_f6e2_4850_b612_d52a942e77bc@startupcampus.id,F,2005-06-05,2022-02-01
44316,Melinda,Rahmawati,e1f9d767-72fc-454a-a805-de492ade9d27,e1f9d767_72fc_454a_a805_de492ade9d27@startupcampus.id,F,2000-09-23,2021-01-05
85659,Agnes,Purwanti,b80d8ba7-20da-47c2-9e97-411622c1b476,b80d8ba7_20da_47c2_9e97_411622c1b476@zakyfoundation.org,F,1994-05-26,2021-05-09
25960,Karen,Puspasari,314e4b72-6667-4aa9-8265-5580a0bc91a1,314e4b72_6667_4aa9_8265_5580a0bc91a1@zakyfoundation.org,F,1991-07-23,2018-09-23
92964,Umi,Wijayanti,57eb9903-cb47-4253-8eba-6ed9b7e77f33,57eb9903_cb47_4253_8eba_6ed9b7e77f33@startupcampus.id,F,1993-01-22,2021-12-04
9374,Tantri,Novitasari,29544b78-1b69-4fa1-90f4-1832a3539341,29544b78_1b69_4fa1_90f4_1832a3539341@startupcampus.id,F,1994-03-23,2019-03-24
33516,Citra,Lestari,8c509d70-27ef-4125-8132-e67544377637,8c509d70_27ef_4125_8132_e67544377637@startupcampus.id,F,1985-05-06,2020-02-01
96972,Slamet,Siregar,ca10dee0-3081-406e-b41d-c73de4190e20,ca10dee0_3081_406e_b41d_c73de4190e20@zakyfoundation.org,M,1975-07-17,2021-06-19
38243,Anita,Sudiati,b89a4b95-de47-4e00-88a4-45bf207c604d,b89a4b95_de47_4e00_88a4_45bf207c604d@startupcampus.id,F,1997-04-15,2021-07-28
78817,Maida,Palastri,45e5b40b-1b61-44c8-85bf-fae90e0f8150,45e5b40b_1b61_44c8_85bf_fae90e0f8150@startupcampus.id,F,2001-07-20,2016-11-06
74086,Ayu,Hasanah,f3d06379-e636-4e65-a1a6-ec6ed5e4a6bc,f3d06379_e636_4e65_a1a6_ec6ed5e4a6bc@zakyfoundation.org,F,1996-06-22,2019-03-30
35377,Carla,Haryanti,e6469942-3e5c-4416-922a-19b70d69223d,e6469942_3e5c_4416_922a_19b70d69223d@zakyfoundation.org,F,2004-07-14,2021-05-09
23461,Vanesa,Usada,665d7dbe-47ac-4d65-9fa3-9bc2cc72e5a1,665d7dbe_47ac_4d65_9fa3_9bc2cc72e5a1@startupcampus.id,F,1998-12-18,2020-10-24
52721,Ajiman,Napitupulu,8462bdb5-5df5-4606-a073-17664acf4936,8462bdb5_5df5_4606_a073_17664acf4936@startupcampus.id,M,1995-10-30,2021-08-31
60543,Rika,Puspasari,fb4632ed-d965-4d79-8f54-a43b8e8ef13f,fb4632ed_d965_4d79_8f54_a43b8e8ef13f@zakyfoundation.org,F,1997-07-16,2021-05-16
19566,Tania,Maryati,b957ed76-a429-4582-a036-b013e0e1c3f5,b957ed76_a429_4582_a036_b013e0e1c3f5@startupcampus.id,F,1999-10-12,2018-04-08
57463,Putri,Wulandari,9d9fda64-3439-4b62-85a2-822878d6659d,9d9fda64_3439_4b62_85a2_822878d6659d@zakyfoundation.org,F,1995-04-12,2018-02-11
69085,Daru,Saputra,c74ba74f-8ac0-4bfc-b3d6-69db3e82e520,c74ba74f_8ac0_4bfc_b3d6_69db3e82e520@startupcampus.id,M,2002-12-30,2021-10-30
58532,Talia,Nuraini,1fa7bcdb-e500-4447-9694-3fafbf2086c6,1fa7bcdb_e500_4447_9694_3fafbf2086c6@startupcampus.id,F,1999-06-17,2022-02-21
164,Sabrina,Agustina,0d4291c9-27f3-41ad-b28c-7076dd30d38c,0d4291c9_27f3_41ad_b28c_7076dd30d38c@startupcampus.id,F,1989-04-23,2019-07-31
63638,Maya,Mayasari,3b585d5a-6408-432b-9b7c-3aa23d1ee2c6,3b585d5a_6408_432b_9b7c_3aa23d1ee2c6@zakyfoundation.org,F,1994-09-25,2021-11-20
27542,Yance,Lailasari,93a38bbb-2177-4204-bc8b-f172ea8c0812,93a38bbb_2177_4204_bc8b_f172ea8c0812@zakyfoundation.org,F,2002-11-01,2017-04-23
37472,Syahrini,Winarsih,3501ceca-4708-4a52-a10c-80c6cbe62790,3501ceca_4708_4a52_a10c_80c6cbe62790@startupcampus.id,F,2007-12-21,2016-07-30
77008,Ghaliyati,Utami,b9883adb-63c5-4041-ad3d-71ed0ae1c963,b9883adb_63c5_4041_ad3d_71ed0ae1c963@zakyfoundation.org,F,1992-09-09,2018-11-10
62343,Vanesa,Nuraini,659a88f5-2bee-4920-885b-19852ee4dc39,659a88f5_2bee_4920_885b_19852ee4dc39@zakyfoundation.org,F,1979-01-21,2021-02-28
25623,Surya,Putra,3e949bea-4705-4cdd-ae33-c8cbbe3c6d2a,3e949bea_4705_4cdd_ae33_c8cbbe3c6d2a@startupcampus.id,M,1985-03-22,2019-10-05
49937,Rizki,Hutasoit,f456e42a-8065-4f83-8a41-ee4cee3417a7,f456e42a_8065_4f83_8a41_ee4cee3417a7@zakyfoundation.org,M,1994-12-12,2021-06-06
87937,Umi,Widiastuti,e30e4bcf-e8e7-4b15-99e8-959b4b543147,e30e4bcf_e8e7_4b15_99e8_959b4b543147@startupcampus.id,F,2000-10-06,2019-04-28
66404,Azalea,Yulianti,25a9d798-c336-417e-8bf9-14b0c75a517a,25a9d798_c336_417e_8bf9_14b0c75a517a@startupcampus.id,F,1981-01-20,2021-06-06
76139,Usman,Prasasta,aa0864f5-3cce-4eba-8c05-a809d053df1b,aa0864f5_3cce_4eba_8c05_a809d053df1b@startupcampus.id,M,1990-08-21,2016-11-13
58770,Kasiyah,Wijayanti,f49c783f-6081-4c37-88f5-4610434006ed,f49c783f_6081_4c37_88f5_4610434006ed@zakyfoundation.org,F,1991-06-30,2022-01-23
41980,Tasdik,Hidayanto,b040953e-00dc-4fe5-a44c-52bcb966ce3f,b040953e_00dc_4fe5_a44c_52bcb966ce3f@startupcampus.id,M,1996-08-31,2020-07-30
95805,Usyi,Safitri,e2d49f6a-6887-44dd-b6aa-61a2e5cf333c,e2d49f6a_6887_44dd_b6aa_61a2e5cf333c@startupcampus.id,F,1990-12-18,2018-09-26
65297,Dodo,Hardiansyah,ac4072ec-aa3a-4e6f-98f6-1cdb8854cd72,ac4072ec_aa3a_4e6f_98f6_1cdb8854cd72@startupcampus.id,M,2006-08-11,2019-09-03
98671,Widya,Lestari,3dcdbb9b-a41d-4d5c-adce-410efdf0dd0f,3dcdbb9b_a41d_4d5c_adce_410efdf0dd0f@startupcampus.id,F,1986-06-03,2020-10-29
42763,Irma,Suartini,605dcf38-8b37-4980-a5ad-d1588537d0d0,605dcf38_8b37_4980_a5ad_d1588537d0d0@startupcampus.id,F,1987-12-15,2022-04-16
77180,Cengkir,Saefullah,ce512c3c-9399-4078-bac6-5b67cdeb92b2,ce512c3c_9399_4078_bac6_5b67cdeb92b2@zakyfoundation.org,M,2004-02-21,2019-07-07
51227,Betania,Hastuti,15b5d921-5001-4120-a1f0-a02df1bb5929,15b5d921_5001_4120_a1f0_a02df1bb5929@startupcampus.id,F,1995-11-05,2020-12-20
33470,Jarwa,Lazuardi,aa3231c7-56ff-4823-82d3-6263be954d64,aa3231c7_56ff_4823_82d3_6263be954d64@startupcampus.id,M,1988-08-25,2021-05-24
37306,Galuh,Uwais,02d96372-8ec2-41f8-b34d-3c2ceac7d2ef,02d96372_8ec2_41f8_b34d_3c2ceac7d2ef@zakyfoundation.org,M,2003-06-19,2020-07-12
37779,Limar,Siregar,a1cc78dc-0833-49c4-936a-d7514911d881,a1cc78dc_0833_49c4_936a_d7514911d881@startupcampus.id,M,1980-12-08,2021-08-22
25079,Ophelia,Pratiwi,ddb860af-acee-4a8f-81f9-9ab9030bff47,ddb860af_acee_4a8f_81f9_9ab9030bff47@startupcampus.id,F,1995-09-13,2020-09-05
4473,Daru,Nugroho,fe7312aa-87a7-4ff7-b997-f1fa48d34fd6,fe7312aa_87a7_4ff7_b997_f1fa48d34fd6@startupcampus.id,M,1987-07-07,2020-07-19
65267,Johan,Siregar,f7f45194-08f7-409d-afbb-ce6bec8edf81,f7f45194_08f7_409d_afbb_ce6bec8edf81@zakyfoundation.org,M,1996-09-12,2017-07-30
35490,Ajeng,Hartati,55a8e704-6dfa-4f7d-acda-3158afd46de0,55a8e704_6dfa_4f7d_acda_3158afd46de0@startupcampus.id,F,1977-08-19,2022-04-03
48775,Cahyadi,Marpaung,f4710f8c-dd8d-47fa-a843-1a04a9fcb21b,f4710f8c_dd8d_47fa_a843_1a04a9fcb21b@zakyfoundation.org,M,1995-05-31,2016-09-11
42061,Intan,Permata,48040ce1-8fed-4228-82f6-260d482e4e10,48040ce1_8fed_4228_82f6_260d482e4e10@startupcampus.id,F,1998-07-09,2022-05-14
77845,Balangga,Ardianto,fecb249f-496f-4f04-b197-6b295b3bd550,fecb249f_496f_4f04_b197_6b295b3bd550@zakyfoundation.org,M,2002-07-17,2022-07-03
84392,Wisnu,Prabowo,725cf65a-76fa-4da4-b7a2-1beee2b8dd2e,725cf65a_76fa_4da4_b7a2_1beee2b8dd2e@startupcampus.id,M,2007-06-12,2018-05-15
88786,Endah,Uyainah,7502a20b-535d-4423-a5fb-aff976e7d613,7502a20b_535d_4423_a5fb_aff976e7d613@zakyfoundation.org,F,1987-04-18,2020-07-26
41350,Faizah,Permata,c1163845-4382-4909-95d0-a19f2d254a9e,c1163845_4382_4909_95d0_a19f2d254a9e@zakyfoundation.org,F,1989-07-01,2020-05-16
1998,Usyi,Purwanti,e326b282-631d-4b3e-a220-a29c8b07a0c9,e326b282_631d_4b3e_a220_a29c8b07a0c9@startupcampus.id,F,1984-11-03,2018-08-05
48258,Wirda,Purnawati,9d9cb766-189d-42d3-89d9-bb048f6ecb68,9d9cb766_189d_42d3_89d9_bb048f6ecb68@startupcampus.id,F,2004-10-18,2018-12-02
89242,Maryadi,Mangunsong,37c50449-40e1-40be-8d3b-942704e1dfd0,37c50449_40e1_40be_8d3b_942704e1dfd0@startupcampus.id,M,1999-04-07,2020-11-13
31572,Citra,Nasyidah,ca39501f-d3dd-45a6-bba8-1a13905dac7b,ca39501f_d3dd_45a6_bba8_1a13905dac7b@startupcampus.id,F,1982-09-28,2021-05-23
88428,Yessi,Mayasari,3ec557ea-49be-4dd1-8639-2850b7486333,3ec557ea_49be_4dd1_8639_2850b7486333@startupcampus.id,F,1981-01-12,2019-04-14
1518,Ulya,Mayasari,126de054-7358-4e01-9f5d-4319b0df0fd5,126de054_7358_4e01_9f5d_4319b0df0fd5@startupcampus.id,F,1999-05-25,2019-01-16
93730,Padma,Halimah,da8920e0-e313-4c8d-adfe-5f3853734937,da8920e0_e313_4c8d_adfe_5f3853734937@zakyfoundation.org,F,2001-08-18,2021-09-05
21621,Kuncara,Santoso,8c26236b-38ba-4085-961c-798d3ec12c12,8c26236b_38ba_4085_961c_798d3ec12c12@startupcampus.id,M,1988-03-17,2017-11-06
80052,Nadia,Andriani,b8f2aa6c-b613-4aec-b218-4450c2d02071,b8f2aa6c_b613_4aec_b218_4450c2d02071@zakyfoundation.org,F,1985-05-19,2022-02-05
61204,Ifa,Hastuti,7c4bf984-bda5-46fa-a1a0-6b022c0a6e25,7c4bf984_bda5_46fa_a1a0_6b022c0a6e25@startupcampus.id,F,2009-05-31,2021-04-02
63137,Raisa,Nurdiyanti,3697ff76-1ed4-4fcb-8cc7-a53f4f1d9169,3697ff76_1ed4_4fcb_8cc7_a53f4f1d9169@zakyfoundation.org,F,1996-12-30,2018-07-21
71436,Kanda,Habibi,ca96027d-4ba4-4cb5-b219-9b8a000be45b,ca96027d_4ba4_4cb5_b219_9b8a000be45b@zakyfoundation.org,M,1993-10-30,2022-03-05
13789,Wirda,Utami,9c910adb-543e-4197-9da3-71fa8dff38f2,9c910adb_543e_4197_9da3_71fa8dff38f2@zakyfoundation.org,F,1991-08-02,2018-03-08
71617,Gawati,Usamah,79ba44f8-2ad2-4f89-b566-5034e09c5cf8,79ba44f8_2ad2_4f89_b566_5034e09c5cf8@startupcampus.id,F,1993-10-26,2019-02-18
53683,Nadia,Rahayu,4cc6650d-54b1-40e9-b241-d18d2ba0d43f,4cc6650d_54b1_40e9_b241_d18d2ba0d43f@startupcampus.id,F,1981-10-04,2017-03-04
99625,Baktiadi,Budiyanto,a7f78d0d-b17c-469c-8d28-83d5b36f2c9a,a7f78d0d_b17c_469c_8d28_83d5b36f2c9a@startupcampus.id,M,1994-06-08,2022-02-15
66660,Queen,Kusmawati,94ecd68d-f489-455e-9d68-b9cf69a945a2,94ecd68d_f489_455e_9d68_b9cf69a945a2@zakyfoundation.org,F,2000-10-13,2021-12-25
48920,Febi,Farida,f6e3c62e-e657-42c9-b8eb-0ddf79fe7c6e,f6e3c62e_e657_42c9_b8eb_0ddf79fe7c6e@startupcampus.id,F,1989-10-05,2021-12-14
93411,Maryanto,Hakim,41ce7205-f49e-4c86-abb4-b782c6581a2b,41ce7205_f49e_4c86_abb4_b782c6581a2b@startupcampus.id,M,1998-11-08,2017-08-13
55854,Paris,Palastri,ae983dce-d2f7-495d-8015-a576f8d68a71,ae983dce_d2f7_495d_8015_a576f8d68a71@zakyfoundation.org,F,2000-01-07,2019-01-05
62873,Hana,Widiastuti,d49a06a3-b28c-485c-acd3-553634f9932b,d49a06a3_b28c_485c_acd3_553634f9932b@startupcampus.id,F,1991-02-10,2020-04-12
